ID	Name	ClassName	CategoryName	LevelName	IsViewSpecific	OwnerViewName	IsWorkshared	WorksetName	DesignOptionSet	DesignOptionName	PhaseName	
30	LEVEL 0 - BASEMENT	Level	Levels		False		False					
32	LEVEL 0 - BASEMENT	ViewPlan	Views		False		False					
36	LEVEL 0 - BASEMENT	ViewPlan	Views		False		False					
9946	LEVEL 1 - LOWER	Level	Levels		False		False					
9948	LEVEL 1 - LOWER	ViewPlan	Views		False		False					
9952	LEVEL 1 - LOWER	ViewPlan	Views		False		False					
18435	Default	Material	Materials		False		False					
18436	Default Floor	Material	Materials		False		False					
18437	Default Roof	Material	Materials		False		False					
18438	Default Wall	Material	Materials		False		False					
18439	Glass	Material	Materials		False		False					
18935	Site - Earth	Material	Materials		False		False					
18936	Site - Grass	Material	Materials		False		False					
18937	Site - Asphalt	Material	Materials		False		False					
18938	Site - Sand	Material	Materials		False		False					
18939	Concrete - Cast-in-Place Concrete	Material	Materials		False		False					
18940	Concrete - Precast Concrete	Material	Materials		False		False					
18941	Masonry - Brick	Material	Materials		False		False					
18942	Masonry - Concrete Masonry Units	Material	Materials		False		False					
18943	Masonry - Glass Block	Material	Materials		False		False					
18944	Masonry - Stone	Material	Materials		False		False					
18945	Masonry - Tile	Material	Materials		False		False					
18946	Metal - Stud Layer	Material	Materials		False		False					
18947	Metal - Panel	Material	Materials		False		False					
18948	Metal - Trim	Material	Materials		False		False					
18949	Metal - Deck	Material	Materials		False		False					
18950	Metal - Sheet / Flashing	Material	Materials		False		False					
18951	Metal - Roofing	Material	Materials		False		False					
18952	Metal - Steel	Material	Materials		False		False					
18953	Metal - Aluminum	Material	Materials		False		False					
18954	Metal - Furring	Material	Materials		False		False					
18955	Wood - Stud Layer	Material	Materials		False		False					
18956	Wood - Sheathing - particleboard/ OSB	Material	Materials		False		False					
18957	Wood - Sheathing - plywood	Material	Materials		False		False					
18958	Wood - Veneers	Material	Materials		False		False					
18959	Wood - Flooring	Material	Materials		False		False					
18960	Wood - Dimensional Lumber	Material	Materials		False		False					
18961	Wood - Glue-Laminated	Material	Materials		False		False					
18962	Wood - Furring	Material	Materials		False		False					
18963	Plastic - GFRP -  Glass Fiber Reinforced Plastic	Material	Materials		False		False					
18964	Plastic - Formed Plastic	Material	Materials		False		False					
18965	Plastic - Vinyl Cove Base	Material	Materials		False		False					
18966	GFRC -  Glass Fiber Reinforced Concrete	Material	Materials		False		False					
18967	EIFS - Exterior Insulation and Finish System	Material	Materials		False		False					
18968	Siding - Clapboard	Material	Materials		False		False					
18969	Precast Concrete Panels	Material	Materials		False		False					
18970	Metal Panel	Material	Materials		False		False					
18971	Curtain Wall Mullions	Material	Materials		False		False					
18972	Roofing - Generic	Material	Materials		False		False					
18973	Misc. Air Layers - Air Film - Outside Surface	Material	Materials		False		False					
18974	Misc. Air Layers - Air Space	Material	Materials		False		False					
18975	Misc. Air Layers - Air Film - Inside Surface	Material	Materials		False		False					
18976	Air Barrier - Air Infiltration Barrier	Material	Materials		False		False					
18977	Insulation / Thermal Barriers - Rigid insulation	Material	Materials		False		False					
18978	Insulation / Thermal Barriers - Batt insulation	Material	Materials		False		False					
18979	Insulation / Thermal Barriers - Semi-rigid insulation	Material	Materials		False		False					
18980	Insulation / Thermal Barriers - EIFS - Exterior Insulation and Finish System	Material	Materials		False		False					
18981	Insulation / Thermal Barriers - Reflective heat barrier	Material	Materials		False		False					
18982	Vapor / Moisture Barriers - Vapor Retarder	Material	Materials		False		False					
18983	Vapor / Moisture Barriers - Damp-proofing	Material	Materials		False		False					
18984	Glazing - Window Glazing	Material	Materials		False		False					
18985	Glazing - Curtain Wall Glazing	Material	Materials		False		False					
18986	Gypsum Wall Board	Material	Materials		False		False					
18987	GFRG -  Glass Fiber Reinforced Gypsum	Material	Materials		False		False					
18988	Plaster and Lathe	Material	Materials		False		False					
18989	Tile	Material	Materials		False		False					
18990	Terrazzo	Material	Materials		False		False					
18991	Acoustical Treatment	Material	Materials		False		False					
18992	Sound Attenuation	Material	Materials		False		False					
18993	Paints and Coatings	Material	Materials		False		False					
22806	Phase - Demo	Material	Materials		False		False					
22807	Phase - Exist	Material	Materials		False		False					
22808	Phase - Temporary	Material	Materials		False		False					
24145	Carpet (1)	Material	Materials		False		False					
24146	Structure - Wood Joist/Rafter Layer	Material	Materials		False		False					
24184	VCT - Vinyl Composition Tile	Material	Materials		False		False					
24202	Concrete - Cast-in-Place Lightweight Concrete	Material	Materials		False		False					
24217	Structure - Steel Bar Joist Layer	Material	Materials		False		False					
24218	Structure - Light Gauge Steel Joist/Rafter Layer	Material	Materials		False		False					
24241	Structure - Wood Truss Joist/Rafter Layer	Material	Materials		False		False					
24243	Structure - Wood Joist/Rafter Layer, Batt Insulation	Material	Materials		False		False					
24244	Roofing - EPDM Membrane	Material	Materials		False		False					
24245	Roofing - Asphalt Shingle	Material	Materials		False		False					
24246	Roofing - Metal Standing Seam	Material	Materials		False		False					
24247	Roofing - Wood Shake	Material	Materials		False		False					
27489	Acoustic Ceiling Tile 24" x 48"	Material	Materials		False		False					
27492	Acoustic Ceiling Tile 24" x 24"	Material	Materials		False		False					
29152	Elevation 1	ElevationMarker	Elevations		False		False					
29153	ELEVATION, NORTH	Element	Views		False		False					
29154	ELEVATION, NORTH	ViewSection	Views		False		False					
29157	Elevation 2	ElevationMarker	Elevations		False		False					
29162	Elevation 3	ElevationMarker	Elevations		False		False					
29167	Elevation 4	ElevationMarker	Elevations		False		False					
29176	ELEVATION, WEST	Element	Views		False		False					
29181	ELEVATION, WEST	ViewSection	Views		False		False					
29185	ELEVATION, SOUTH	Element	Views		False		False					
29191	ELEVATION, SOUTH	ViewSection	Views		False		False					
29194	ELEVATION, EAST	Element	Views		False		False					
29201	ELEVATION, EAST	ViewSection	Views		False		False					
29224	Phase - New	Material	Materials		False		False					
29237	Site	ViewPlan	Views		False		False					
29499	Structural Framing Plan	ViewPlan	Views		False		False					
30275	Site Plan	ViewPlan	Views		False		False					
31731	Structural Framing Elevation	ViewSection	Views		False		False					
31745	Site Section	ViewSection	Views		False		False					
31749	Structural Section	ViewSection	Views		False		False					
32250	Gross Building	AreaScheme	Area Schemes		False		False					
32254	Rentable	AreaScheme	Area Schemes		False		False					
32440	Existing	Phase	Phases		False		False					
32677	Site - Water	Material	Materials		False		False					
34906	Door - Frame	Material	Materials		False		False					
34907	Door - Panel	Material	Materials		False		False					
35335	Laminate - Ivory, Matte	Material	Materials		False		False					
35336	Wood - Cherry	Material	Materials		False		False					
35341	Metal - Chrome	Material	Materials		False		False					
36282	Sash	Material	Materials		False		False					
36508	Trim	Material	Materials		False		False					
36879	Parking Stripe	Material	Materials		False		False					
43652	Metal - Paint Finish - Dark Gray, Matte	Material	Materials		False		False					
46500	Masonry - Brick Soldier Course	Material	Materials		False		False					
47145	Internal	ProjectLocation	Shared Site		False		False					
50969	Work Plane Grid	Element	Work Plane Grid		False		False					
50970	LEVEL 0 - BASEMENT	Element	Work Plane Grid		False		False					
50971	LEVEL 0 - BASEMENT	Element	Work Plane Grid		False		False					
50972	LEVEL 1 - LOWER	Element	Work Plane Grid		False		False					
50973	LEVEL 1 - LOWER	Element	Work Plane Grid		False		False					
50974	Work Plane Grid	Element	Work Plane Grid		False		False					
50975	Work Plane Grid	Element	Work Plane Grid		False		False					
50976	Work Plane Grid	Element	Work Plane Grid		False		False					
50977	E	Element	Work Plane Grid		False		False					
50978	LEVEL 0 - BASEMENT	Element	Work Plane Grid		False		False					
56778	Ceramic Tile - 4" Blue	Material	Materials		False		False					
75715	Seq. 1 - Revision 1	Revision	Revision		False		False					
75737	Default Zoning Envelope	Material	Materials		False		False					
76675	Project Information	ProjectInfo	Project Information		False		False					
78528	DL1	Structure.LoadCase	Structural Load Cases		False		False					
78530	LL1	Structure.LoadCase	Structural Load Cases		False		False					
78532	WIND1	Structure.LoadCase	Structural Load Cases		False		False					
78534	SNOW1	Structure.LoadCase	Structural Load Cases		False		False					
78536	LR1	Structure.LoadCase	Structural Load Cases		False		False					
78538	ACC1	Structure.LoadCase	Structural Load Cases		False		False					
78540	TEMP1	Structure.LoadCase	Structural Load Cases		False		False					
78542	SEIS1	Structure.LoadCase	Structural Load Cases		False		False					
78544	Poche	Material	Materials		False		False					
79117	Default Mass Floor	Material	Materials		False		False					
83160	Sunlight from Top Right	SunAndShadowSettings	Sun Path		False		False					
83901	Sunlight from Top Left	SunAndShadowSettings	Sun Path		False		False					
83902	Summer Solstice	SunAndShadowSettings	Sun Path		False		False					
83903	Winter Solstice	SunAndShadowSettings	Sun Path		False		False					
83904	Spring Equinox	SunAndShadowSettings	Sun Path		False		False					
83905	Fall Equinox	SunAndShadowSettings	Sun Path		False		False					
116171	Metal - Steel - ASTM A572 - Grade 50	Material	Materials		False		False					
117746	One Day Solar Study	SunAndShadowSettings	Sun Path		False		False					
117747	Multi Day Solar Study - Boston, MA, USA	SunAndShadowSettings	Sun Path		False		False					
118390	New Construction	Phase	Phases		False		False					
128891	Metal - Steel - ASTM A992	Material	Materials		False		False					
131638	Summer Solstice Solar Study	SunAndShadowSettings	Sun Path		False		False					
131639	Winter Solstice Solar Study	SunAndShadowSettings	Sun Path		False		False					
131640	Spring Equinox Solar Study	SunAndShadowSettings	Sun Path		False		False					
131641	Fall Equinox Solar Study	SunAndShadowSettings	Sun Path		False		False					
131642	Spring Solar Study - Boston, MA, USA	SunAndShadowSettings	Sun Path		False		False					
131643	Summer Solar Study - Boston, MA, USA	SunAndShadowSettings	Sun Path		False		False					
131644	Fall Solar Study - Boston, MA, USA	SunAndShadowSettings	Sun Path		False		False					
131645	Winter Solar Study - Boston, MA, USA	SunAndShadowSettings	Sun Path		False		False					
131646	One Year Solar Study - Boston, MA, USA	SunAndShadowSettings	Sun Path		False		False					
131668	Name	Element	Color Fill Schema		False		False					
131669	Gross Building Area	Element	Color Fill Schema		False		False					
131670	Rentable Area	Element	Color Fill Schema		False		False					
131673	Department	Element	Color Fill Schema		False		False					
134083	Default	Mechanical.Zone	HVAC Zones		False		False					
134476	Asphalt	Material	Materials		False		False					
134477	Carpet (2)	Material	Materials		False		False					
134478	Concrete	Material	Materials		False		False					
134479	Fabric	Material	Materials		False		False					
134480	Generic	Material	Materials		False		False					
134482	Plant	Material	Materials		False		False					
134483	Liquid	Material	Materials		False		False					
134484	Masonry	Material	Materials		False		False					
134485	Metal	Material	Materials		False		False					
134486	Paint	Material	Materials		False		False					
134487	Paper	Material	Materials		False		False					
134488	Plastic	Material	Materials		False		False					
134489	Stone (2)	Material	Materials		False		False					
134490	Tile (4)	Material	Materials		False		False					
134491	Vinyl	Material	Materials		False		False					
134492	Wood	Material	Materials		False		False					
134530	Duct Color Fill	Element	Color Fill Schema		False		False					
134531	Pipe Color Fill	Element	Color Fill Schema		False		False					
134533	Schema 1	Element	Color Fill Schema		False		False					
135516	Schema 1	Element	Color Fill Schema		False		False					
135528	Default Light Source	Material	Materials		False		False					
137396	Off - 24 Hours	Element	HVAC Load Schedules		False		False					
137397	On - 24 Hours	Element	HVAC Load Schedules		False		False					
137398	On - 6 AM to 10 PM	Element	HVAC Load Schedules		False		False					
137399	On - 8 AM to 6 PM	Element	HVAC Load Schedules		False		False					
137400	On - 8 AM to 6 PM (50%)	Element	HVAC Load Schedules		False		False					
137401	On - 9 AM to 9 PM	Element	HVAC Load Schedules		False		False					
137402	On - 10 AM to 12 AM	Element	HVAC Load Schedules		False		False					
137403	On - 2 PM to 12 PM	Element	HVAC Load Schedules		False		False					
137404	On - 4 PM to 4 AM	Element	HVAC Load Schedules		False		False					
137405	On - 9 PM to 9 AM	Element	HVAC Load Schedules		False		False					
137406	Common Commercial Occupancy - 7 AM to 6 PM	Element	HVAC Load Schedules		False		False					
137407	Large Assembly Hall Occupancy - 8 AM to 10 PM	Element	HVAC Load Schedules		False		False					
137408	Health-Care Facility Occupancy - 8 AM to 9 PM	Element	HVAC Load Schedules		False		False					
137409	Hotel Occupancy - 24 Hours	Element	HVAC Load Schedules		False		False					
137410	Common Office Occupancy - 8 AM to 5 PM	Element	HVAC Load Schedules		False		False					
137411	Home Occupancy - 24 Hours	Element	HVAC Load Schedules		False		False					
137412	Restaurant Occupancy - Lunch and Dinner	Element	HVAC Load Schedules		False		False					
137413	Retail Facility Occupancy - 7am to 8pm	Element	HVAC Load Schedules		False		False					
137414	School Occupancy - 8am to 9pm	Element	HVAC Load Schedules		False		False					
137415	Warehouse Occupancy - 7 AM to 4 PM	Element	HVAC Load Schedules		False		False					
137416	Office Lighting - 6 AM to 11 PM	Element	HVAC Load Schedules		False		False					
137417	Residential Lighting - All Day	Element	HVAC Load Schedules		False		False					
137418	Retail Lighting - 7 AM to 8 PM	Element	HVAC Load Schedules		False		False					
137419	School Lighting - 7 AM to 9 PM	Element	HVAC Load Schedules		False		False					
137420	Warehouse Lighting - 7 AM to 4 PM	Element	HVAC Load Schedules		False		False					
137421	Automotive Facility	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137422	Convention Center	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137423	Courthouse	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137424	Dining Bar Lounge or Leisure	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137425	Dining Cafeteria Fast Food	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137426	Dining Family	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137427	Dormitory	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137428	Exercise Center	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137429	Fire Station	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137430	Gymnasium	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137431	Hospital or Healthcare	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137432	Hotel	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137433	Library	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137434	Manufacturing	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137435	Motel	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137436	Motion Picture Theatre	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137437	Multi Family	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137438	Museum	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137439	Office	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137440	Parking Garage	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137441	Penitentiary	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137442	Performing Arts Theater	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137443	Police Station	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137444	Post Office	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137445	Religious Building	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137446	Retail	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137447	School or University	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137448	Single Family	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137449	Sports Arena	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137450	Town Hall	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137451	Transportation	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137452	Warehouse	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137453	Workshop	Analysis.HVACLoadBuildingType	Building Type Settings		False		False					
137454	Active Storage	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137455	Active Storage - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137456	Air/Train/Bus - Baggage Area	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137457	Airport - Concourse	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137458	Atrium - Each Additional Floor	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137459	Atrium - First Three Floors	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137460	Audience/Seating Area - Penitentiary	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137461	Audience/Seating Area - Exercise Center	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137462	Audience/Seating Area - Gymnasium	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137463	Audience/Seating Area - Sports Arena	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137464	Audience/Seating Area - Convention Center	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137465	Audience/Seating Area - Motion Picture Theatre	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137466	Audience/Seating Area - Performing Arts Theatre	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137467	Audience/Seating Area - Religious	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137468	Audience/Seating Area - Police/Fire Stations	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137469	Audience/Seating Area - Court House	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137470	Audience/Seating Area - Auditorium	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137471	Bank Customer Area	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137472	Banking Activity Area - Office	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137473	Barber and Beauty Parlor	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137474	Card File and Cataloguing - Library	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137475	Classroom/Lecture/Training - Penitentiary	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137476	Classroom/Lecture/Training	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137477	Confinement Cells - Penitentiary	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137478	Confinement Cells - Courthouse	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137479	Conference Meeting/Multipurpose	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137480	Corridor/Transition	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137481	Corridor/Transition - Manufacturing Facility	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137482	Corridors with Patient Waiting Exam - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137483	Court Sports Area - Sports Arena	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137484	Courtroom - Courthouse	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137485	Department Store Sales Area - Retail	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137486	Detailed - Manufacturing Facility	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137487	Dining Area	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137488	Dining Area - Hotel	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137489	Dining Area - Family Dining	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137490	Dining Area - Lounge/Leisure Dining	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137491	Dining Area - Motel	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137492	Dining Area - Transportation	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137493	Dining Area - Penitentiary	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137494	Dining Area - Civil Services	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137495	Dormitory Bedroom	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137496	Dormitory Study Hall	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137497	Dressing/Locker/Fitting Room - Gymnasium	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137498	Dressing/Locker/Fitting Room - Courthouse	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137499	Dressing/Locker/Fitting Room - Performing Arts Theatre	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137500	Dressing/Locker/Fitting Room - Auditorium	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137501	Dressing/Locker/Fitting Room - Exercise Center	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137502	Electrical/Mechanical	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137503	Elevator Lobbies	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137504	Emergency - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137505	Equipment Room - Manufacturing Facility	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137506	Exam/Treatment - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137507	Exercise Area - Exercise Center	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137508	Exercise Area - Gymnasium	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137509	Exhibit Space - Convention Center	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137510	Fellowship Hall - Religious Buildings	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137511	Fine Material - Warehouse	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137512	Fine Merchandise Sales Area - Retail	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137513	Fire Station Engine Room - Police/Fire Station	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137514	Food Preparation	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137515	Garage Service/Repair - Automotive Facility	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137516	General High Bay - Manufacturing Facility	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137517	General Low Bay - Manufacturing Facility	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137518	General Exhibition - Museum	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137519	Hospital - Nursery - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137520	Hospital/Medical Supplies - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137521	Hospital/Radiology - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137522	Hotel/Conference Center - Conference/Meeting	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137523	Inactive Storage	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137524	Judges Chambers - Courthouse	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137525	Laboratory - Office	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137526	Laundry - Ironing and Sorting	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137527	Laundry - Washing - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137528	Library - Audio Visual - Library-Audio Visual	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137529	Living Quarters - Dormitory	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137530	Living Quarters - Motel	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137531	Living Quarters - Hotel	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137532	Lobby	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137533	Lobby - Religious Buildings	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137534	Lobby - Motion Picture Theatre	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137535	Lobby - Auditorium	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137536	Lobby - Performing Arts Theatre	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137537	Lobby - Post Office	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137538	Lobby - Hotel	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137539	Lounge/Recreation	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137540	Mall Concourse Sales Area - Retail	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137541	Mass Merchandising Sales Area - Retail	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137542	Medium/Bulky Material - Warehouse	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137543	Merchandising Sales Area - Retail	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137544	Museum and Gallery - Storage - Museum and Gallery - Storage	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137545	Nurse Station - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137546	Office - Enclosed	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137547	Office - Open Plan	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137548	Office Common Activity Areas - Inactive Storage	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137549	Operating Room - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137550	Other Televised Playing Area - Sports Arena	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137551	Parking Area - Attendant only - Parking Garage	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137552	Parking Area - Pedestrian - Parking Garage	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137553	Patient Room - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137554	Personal Services Sales Area - Retail	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137555	Pharmacy - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137556	Physical Therapy - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137557	Playing Area Gymnasium	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137558	Plenum	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137559	Police Station Laboratory - Police/Fire Stations	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137560	Public and Staff Lounge - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137561	Reading Area - Library	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137562	Reception/Waiting - Transportation	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137563	Reception/Waiting - Motel	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137564	Reception/Waiting - Hotel	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137565	Recovery - Hospital/Healthcare	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137566	Restoration - Museum	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137567	Restrooms	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137568	Ring Sports Area - Sports Arena	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137569	Sleeping Quarters - Police/Fire Station	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137570	Sorting Area - Post Office	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137571	Specialty Store Sales Area - Retail	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137572	Stacks - Library	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137573	Stairs - Inactive	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137574	Stairway	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137575	Supermarket Sales Area - Retail	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137576	Terminal - Ticket Counter - Transportation	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137577	Workshop - Workshop	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137578	Worship - Pulpit Choir - Religious	Analysis.HVACLoadSpaceType	Space Type Settings		False		False					
137642	Export to Civil Engineering	View3D	Views		False		False					
143299	Project	ProjectLocation	Shared Site		False		False					
145691	Default Form	Material	Materials		False		False					
146692	Phase-Demo	Material	Materials		False		False					
146693	Phase-Exist	Material	Materials		False		False					
146694	Phase-Temp	Material	Materials		False		False					
150454	Finishes - Interior - Gypsum Wall Board	Material	Materials		False		False					
150456	Generic Wall	Material	Materials		False		False					
